1145,apple,0.0000002315
1146,angry,0.0000002314
1147,debut,0.0000002263
1148,lucia,0.0000002257
1149,kevin,0.0000002250
1150,vocal,0.0000002206
1151,cycle,0.0000002203
1152,maybe,0.0000002198
1153,royal,0.0000002192
1154,magic,0.0000002152
1155,fifty,0.0000002150
1156,lucky,0.0000002113
1157,quilt,0.0000002099
1158,japan,0.0000002069
1159,steam,0.0000002066
1160,fight,0.0000002043
1161,johns,0.0000002040
1162,items,0.0000002037
1163,entry,0.0000002001
1164,newer,0.0000001997
1165,added,0.0000001992
1166,lobby,0.0000001983
1167,cyber,0.0000001975
1168,might,0.0000001971
1169,human,0.0000001964
1170,ideas,0.0000001962
1171,youth,0.0000001944
1172,audio,0.0000001934
1173,skirt,0.0000001907
1174,organ,0.0000001897
1175,logic,0.0000001888
1176,light,0.0000001863
1177,orbit,0.0000001850
1178,sperm,0.0000001846
1179,civic,0.0000001845
1180,julia,0.0000001844
1181,emily,0.0000001835
1182,cheap,0.0000001759
1183,lycos,0.0000001748
1184,owner,0.0000001741
1185,proof,0.0000001726
1186,topic,0.0000001725
1187,query,0.0000001721
1188,intel,0.0000001708
1189,vista,0.0000001688
1190,humor,0.0000001681
1191,amber,0.0000001668
1192,owned,0.0000001663
1193,kathy,0.0000001662
1194,users,0.0000001644
1195,happy,0.0000001613
1196,papua,0.0000001606
1197,relax,0.0000001602
1198,grown,0.0000001594
1199,gamma,0.0000001588
1200,right,0.0000001541
1201,unity,0.0000001537
1202,annex,0.0000001525
1203,turbo,0.0000001523
1204,kodak,0.0000001490
1205,aruba,0.0000001473
1206,adult,0.0000001448
1207,combo,0.0000001424
1208,email,0.0000001409
1209,amino,0.0000001401
1210,floyd,0.0000001394
1211,miami,0.0000001392
1212,dylan,0.0000001369
1213,strip,0.0000001341
1214,nepal,0.0000001329
1215,apply,0.0000001309
1216,quest,0.0000001281
1217,setup,0.0000001273
1218,lloyd,0.0000001272
1219,below,0.0000001252
1220,enemy,0.0000001236
1221,indie,0.0000001235
1222,strap,0.0000001228
1223,upset,0.0000001218
1224,fifth,0.0000001206
1225,again,0.0000001184
1226,hobby,0.0000001182
1227,onion,0.0000001180
1228,jewel,0.0000001166
1229,swing,0.0000001156
1230,actor,0.0000001145
1231,nokia,0.0000001140
1232,jimmy,0.0000001138
1233,multi,0.0000001129
1234,adobe,0.0000001128
1235,skill,0.0000001127
1236,asked,0.0000001115
1237,queue,0.0000001107
1238,agent,0.0000001096
1239,judge,0.0000001091
1240,puppy,0.0000001048
1241,mambo,0.0000001042
1242,eight,0.0000001039
1243,under,0.0000001006
1244,ultra,0.0000000959
1245,exams,0.0000000952
1246,avoid,0.0000000943
1247,screw,0.0000000943
1248,rugby,0.0000000936
1249,arrow,0.0000000921
1250,toxic,0.0000000908
1251,msgid,0.0000000900
1252,newly,0.0000000900
1253,eddie,0.0000000896
1254,admit,0.0000000895
1255,music,0.0000000887
1256,nikon,0.0000000874
1257,swift,0.0000000867
1258,image,0.0000000863
1259,knows,0.0000000853
1260,apnic,0.0000000823
1261,adopt,0.0000000820
1262,urban,0.0000000818
1263,abuse,0.0000000809
1264,linux,0.0000000793
1265,throw,0.0000000775
1266,union,0.0000000763
1267,uncle,0.0000000748
1268,volvo,0.0000000747
1269,cubic,0.0000000746
1270,stamp,0.0000000744
1271,plaza,0.0000000732
1272,diffs,0.0000000729
1273,night,0.0000000717
1274,after,0.0000000709
1275,opera,0.0000000703
1276,remix,0.0000000700
1277,ebony,0.0000000684
1278,admin,0.0000000669
1279,essay,0.0000000649
1280,epson,0.0000000646
1281,howto,0.0000000645
1282,quick,0.0000000644
1283,exact,0.0000000636
1284,knock,0.0000000628
1285,mazda,0.0000000612
1286,major,0.0000000603
1287,ocean,0.0000000602
1288,usage,0.0000000593
1289,among,0.0000000590
1290,climb,0.0000000588
1291,young,0.0000000564
1292,upper,0.0000000561
1293,event,0.0000000557
1294,allow,0.0000000547
1295,knife,0.0000000532
1296,group,0.0000000504
1297,every,0.0000000483
1298,scoop,0.0000000476
1299,lying,0.0000000473
1300,dying,0.0000000464
1301,until,0.0000000458
1302,above,0.0000000451
1303,exist,0.0000000449
1304,oxide,0.0000000426
1305,vinyl,0.0000000426
1306,yacht,0.0000000414
1307,proxy,0.0000000413
1308,delhi,0.0000000409
1309,scuba,0.0000000406
1310,nylon,0.0000000405
1311,about,0.0000000393
1312,alpha,0.0000000393
1313,empty,0.0000000385
1314,edgar,0.0000000379
1315,kenya,0.0000000371
1316,ideal,0.0000000368
1317,intro,0.0000000364
1318,lyric,0.0000000345
1319,debug,0.0000000344
1320,cliff,0.0000000343
1321,ought,0.0000000333
1322,india,0.0000000315
1323,ivory,0.0000000315
1324,lopez,0.0000000279
1325,dubai,0.0000000274
1326,excel,0.0000000272
1327,tokyo,0.0000000264
1328,squad,0.0000000254
1329,album,0.0000000249
1330,oscar,0.0000000249
1331,staff,0.0000000248
1332,thumb,0.0000000241
1333,issue,0.0000000234
1334,aging,0.0000000207
1335,other,0.0000000207
1336,known,0.0000000205
1337,yukon,0.0000000191
1338,usual,0.0000000189
1339,often,0.0000000186
1340,ozone,0.0000000177
1341,isaac,0.0000000170
1342,czech,0.0000000161
1343,jacob,0.0000000156
1344,essex,0.0000000155
1345,index,0.0000000153
1346,twiki,0.0000000151
1347,ebook,0.0000000150
1348,omega,0.0000000145
1349,extra,0.0000000144
1350,input,0.0000000144
1351,omaha,0.0000000131
1352,xanax,0.0000000128
1353,hindu,0.0000000127
1354,skype,0.0000000122
1355,zdnet,0.0000000121
1356,using,0.0000000120
1357,islam,0.0000000114
1358,endif,0.0000000108
1359,stuff,0.0000000096
1360,ascii,0.0000000095
1361,occur,0.0000000092
1362,xhtml,0.0000000079
1363,idaho,0.0000000075
1364,yahoo,0.0000000071
1365,xerox,0.0000000068
1366,enjoy,0.0000000058
1367,tvcom,0.0000000054
1368,rehab,0.0000000052
1369,sbjct,0.0000000045
1370,fuzzy,0.0000000044
1371,equal,0.0000000042
1372,phpbb,0.0000000040
1373,awful,0.0000000038
1374,pizza,0.0000000036
1375,inbox,0.0000000027
1376,offer,0.0000000025
1377,egypt,0.0000000020
1378,iraqi,0.0000000013
1379,mysql,0.0000000009
